CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
26000;Ministério da Educação;26254;Universidade Federal do Triângulo Mineiro;153035;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;0;0;500;0;31/12/2014;2014
26000;Ministério da Educação;26426;Instituto Federal do Amapá;158150;INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;222;0;5746,64;2589;31/12/2014;2014
26000;Ministério da Educação;26243;Universidade Federal do Rio Grande do Norte;153103;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;10893338;0;9590891,98;88;31/12/2014;2014
26000;Ministério da Educação;26429;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;158153;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;12918;0;15041;116;31/12/2014;2014
26000;Ministério da Educação;26405;Instituto Federal do Ceará;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;7555;0;389,2;5;31/12/2014;2014
26000;Ministério da Educação;26256;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;153010;CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;26827;0;222334,56;829;31/12/2014;2014
26000;Ministério da Educação;26423;Instituto Federal de Sergipe;158134;INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;3988;0;6920;174;31/12/2014;2014
26000;Ministério da Educação;26285;Fundação Universidade Federal de São João Del-Rei;154069;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;677633;0;178,92;0;31/12/2014;2014
26000;Ministério da Educação;26351;Universidade Federal do Recôncavo da Bahia;158092;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;368206;0;448388,34;122;31/12/2014;2014
26000;Ministério da Educação;26272;Fundação Universidade do Maranhão;154041;FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;13722411;0;10381435,86;76;31/12/2014;2014
26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;14906;0;1066,03;7;31/12/2014;2014
26000;Ministério da Educação;26246;Universidade Federal de Santa Catarina;153163;UNIVERSIDADE FEDERAL DE SANTA CATARINA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;208856;0;74662,01;36;31/12/2014;2014
26000;Ministério da Educação;26286;Fundação Universidade Federal do Amapá;154215;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;52725;0;106990,18;203;31/12/2014;2014
26000;Ministério da Educação;26414;Instituto Federal do Mato Grosso;158144;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;2448;0;723;30;31/12/2014;2014
26000;Ministério da Educação;26298;Fundo Nacional de Desenvolvimento da Educação;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA RESSARCIMENTO AO ERARIO;0;0;14853,17;0;31/12/2014;2014
26000;Ministério da Educação;26249;Universidade Federal Rural do Rio de Janeiro;153166;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;4952;0;6840;138;31/12/2014;2014
26000;Ministério da Educação;26262;Universidade Federal de São Paulo;153031;UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;48585;0;53199,22;109;31/12/2014;2014
26000;Ministério da Educação;26273;Universidade Federal do Rio Grande;154042;UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;445880;0;863292,64;194;31/12/2014;2014
26000;Ministério da Educação;26242;Universidade Federal de Pernambuco;153080;UNIVERSIDADE FEDERAL DE PERNAMBUCO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;6655165;0;2362721,46;36;31/12/2014;2014
26000;Ministério da Educação;26279;Fundação Universidade Federal do Piauí;154048;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;250375;0;720868,71;288;31/12/2014;2014
26000;Ministério da Educação;26244;Universidade Federal do Rio Grande do Sul;153114;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;2036050;0;1763058,29;87;31/12/2014;2014
26000;Ministério da Educação;26264;Universidade Federal Rural do Semi-Árido;153033;UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;31402;0;43082,65;137;31/12/2014;2014
26000;Ministério da Educação;26271;Fundação Universidade de Brasília;154040;FUNDACAO UNIVERSIDADE DE BRASILIA - UNB;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;143994;0;449126;312;31/12/2014;2014
26000;Ministério da Educação;26248;Universidade Federal Rural de Pernambuco;153165;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;111209;0;104436,3;94;31/12/2014;2014
26000;Ministério da Educação;26251;Fundação Universidade Federal do Tocantins;154419;FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;222693;0;196929;88;31/12/2014;2014
26000;Ministério da Educação;26240;Universidade Federal da Paraíba;153065;UNIVERSIDADE FEDERAL DA PARAIBA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;234847;0;229346,67;98;31/12/2014;2014
26000;Ministério da Educação;26278;Fundação Universidade Federal de Pelotas;154047;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;720000;0;241991;34;31/12/2014;2014
26000;Ministério da Educação;26407;Instituto Federal Goiano;158124;IF GOIANO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;12511;0;9085,78;73;31/12/2014;2014
26000;Ministério da Educação;26440;Universidade Federal da Fronteira Sul;158517;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;0;0;1540;0;31/12/2014;2014
26000;Ministério da Educação;26255;Universidade Federal dos Vales do Jequitinhonha e Mucuri;153036;UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;116549;0;120688,74;104;31/12/2014;2014
26000;Ministério da Educação;26250;Universidade Federal de Roraima;154080;UNIVERSIDADE FEDERAL DE RORAIMA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;194514;0;214463,39;110;31/12/2014;2014
26000;Ministério da Educação;26406;Instituto Federal do Espírito Santo;158151;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;1652598;0;2112445,89;128;31/12/2014;2014
26000;Ministério da Educação;26422;Instituto Federal Catarinense;158125;INSTITUTO FEDERAL CATARINENSE - REITORIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;558;0;43073,02;7719;31/12/2014;2014
26000;Ministério da Educação;26432;Instituto Federal do Paraná;158009;INST. FED. DO PARANA/ REITORIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;1457072;0;580692,78;40;31/12/2014;2014
26000;Ministério da Educação;26440;Universidade Federal da Fronteira Sul;158517;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;REC.DIV.ATIVA RESSARCIMENTO AO ERARIO;0;0;344,8;0;31/12/2014;2014
26000;Ministério da Educação;26291;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;154003;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;0;0;4840;0;31/12/2014;2014
26000;Ministério da Educação;26236;Universidade Federal Fluminense;153056;UNIVERSIDADE FEDERAL FLUMINENSE;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;20900000;0;7459802,98;36;31/12/2014;2014
26000;Ministério da Educação;26437;Instituto Federal de Roraima;158152;INSTITUTO FEDERAL EDUC.CIENC.E TEC.DE RORAIMA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS EDUCACIONAIS;630;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26283;Fundação Universidade Federal do Mato Grosso do Sul;154054;FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE PATENTES;150000;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26245;Universidade Federal do Rio de Janeiro;153115;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE PATENTES;246242;0;125877,54;51;31/12/2014;2014
26000;Ministério da Educação;26000;Ministério da Educação - Unidades com vínculo direto;150014;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes;Outras Receitas Correntes;Bens, Direitos e Valores Incorporados ao Patr;RECEITA DIVIDA ATIVA IMP. RENDA PESS.JURIDICA;68530457;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26243;Universidade Federal do Rio Grande do Norte;153103;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE PATENTES;0;0;33177;0;31/12/2014;2014
26000;Ministério da Educação;26421;Instituto Federal de Rondônia;158148;INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;16431;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26350;Fundação Universidade Federal da Grande Dourados;154502;FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;261070;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;6382379;0;1191412,23;19;31/12/2014;2014
26000;Ministério da Educação;26246;Universidade Federal de Santa Catarina;153163;UNIVERSIDADE FEDERAL DE SANTA CATARINA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;30500000;0;208500;1;31/12/2014;2014
26000;Ministério da Educação;26432;Instituto Federal do Paraná;158009;INST. FED. DO PARANA/ REITORIA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;773006;0;64167,7;8;31/12/2014;2014
26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;153061;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;19689971;0;20985758,87;107;31/12/2014;2014
26000;Ministério da Educação;26241;Universidade Federal do Paraná;153079;UNIVERSIDADE FEDERAL DO PARANA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;4374507;0;11592090,52;265;31/12/2014;2014
26000;Ministério da Educação;26239;Universidade Federal do Pará;153063;UNIVERSIDADE FEDERAL DO PARA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;4495996;0;5230703,51;116;31/12/2014;2014
26000;Ministério da Educação;26272;Fundação Universidade do Maranhão;154041;FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;75594;0;719426,6;952;31/12/2014;2014
26000;Ministério da Educação;26291;Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior;154003;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;0;0;328255,58;0;31/12/2014;2014
26000;Ministério da Educação;26351;Universidade Federal do Recôncavo da Bahia;158092;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;574773;0;190420,09;33;31/12/2014;2014
26000;Ministério da Educação;26294;Hospital de Clínicas de Porto Alegre;155001;HOSPITAL DE CLINICAS DE PORTO ALEGRE;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;0;0;1329764,92;0;31/12/2014;2014
26000;Ministério da Educação;26448;Universidade Federal do Sul e Sudeste do Pará;158718;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;0;0;140400;0;31/12/2014;2014
26000;Ministério da Educação;26266;Fundação Universidade Federal do Pampa;154359;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;0;0;2365936,29;0;31/12/2014;2014
26000;Ministério da Educação;26268;Fundação Universidade Federal de Rondônia;154055;FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;231563;0;705792;305;31/12/2014;2014
26000;Ministério da Educação;26270;Fundação Universidade do Amazonas;154039;FUNDACAO UNIVERSIDADE DO AMAZONAS;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;288000;0;20;0;31/12/2014;2014
26000;Ministério da Educação;26235;Universidade Federal de Goiás;153052;UNIVERSIDADE FEDERAL DE GOIAS;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;0;0;988615,66;0;31/12/2014;2014
26000;Ministério da Educação;26254;Universidade Federal do Triângulo Mineiro;153035;UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;0;0;501463,5;0;31/12/2014;2014
26000;Ministério da Educação;26253;Universidade Federal Rural da Amazônia;153034;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;0;0;299400;0;31/12/2014;2014
26000;Ministério da Educação;26273;Universidade Federal do Rio Grande;154042;UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;2020642;0;929851,23;46;31/12/2014;2014
26000;Ministério da Educação;26278;Fundação Universidade Federal de Pelotas;154047;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;845000;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26234;Universidade Federal do Espírito Santo;153046;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;3447902;0;4381122,28;127;31/12/2014;2014
26000;Ministério da Educação;26281;Fundação Universidade Federal de Sergipe;154050;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;31180;0;28;0;31/12/2014;2014
26000;Ministério da Educação;26274;Fundação Universidade Federal de Uberlândia;154043;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;2547556;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26405;Instituto Federal do Ceará;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSF.DOS ESTADOS DF E SUAS ENTIDADES;64059;0;5033,68;8;31/12/2014;2014
26000;Ministério da Educação;26281;Fundação Universidade Federal de Sergipe;154050;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVRES;0;0;980;0;31/12/2014;2014
26000;Ministério da Educação;26271;Fundação Universidade de Brasília;154040;FUNDACAO UNIVERSIDADE DE BRASILIA - UNB;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVRES;131;0;2453838,36;1873159;31/12/2014;2014
26000;Ministério da Educação;26241;Universidade Federal do Paraná;153079;UNIVERSIDADE FEDERAL DO PARANA;Receitas Correntes;Receita de Serviços;Receita de Serviços;COMP.LAB.AFINS.C/MICR.EMP.PEQ.PORT.ATIV.INOV.;4660;0;451745,17;9694;31/12/2014;2014
26000;Ministério da Educação;26232;Universidade Federal da Bahia;153038;UNIVERSIDADE FEDERAL DA BAHIA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVRES;2641669;0;2885586,78;109;31/12/2014;2014
26000;Ministério da Educação;26000;Ministério da Educação - Unidades com vínculo direto;150014;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Impostos;RECEITA DE PARCELAMENTOS - IRPF;8327978;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26233;Universidade Federal do Ceará;153045;UNIVERSIDADE FEDERAL DO CEARA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVRES;0;0;8802;0;31/12/2014;2014
26000;Ministério da Educação;26238;Universidade Federal de Minas Gerais;153062;UNIVERSIDADE FEDERAL DE MINAS GERAIS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVRES;7049933;0;8142395,1;115;31/12/2014;2014
26000;Ministério da Educação;26234;Universidade Federal do Espírito Santo;153046;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERV.CONS,ASS.TEC.E AN.PROJ-APLICAÇÕES LIVRES;0;0;646066,13;0;31/12/2014;2014
26000;Ministério da Educação;26000;Ministério da Educação - Unidades com vínculo direto;150014;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;REC PARC - MULTA/JUROS DE MORA DIV ATIVA IRRF;12031359;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26424;Instituto Federal do Tocantins;158131;INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;35729;0;35795,79;100;31/12/2014;2014
26000;Ministério da Educação;26406;Instituto Federal do Espírito Santo;158151;INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;565523;0;437423,29;77;31/12/2014;2014
26000;Ministério da Educação;26420;Instituto Federal Farroupilha;158127;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;117713;0;75311,82;64;31/12/2014;2014
26000;Ministério da Educação;26404;Instituto Federal Baiano;158129;INST FED DE EDUC CIENC E TECNOLOGIA BAIANO;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;165846;0;100666,58;61;31/12/2014;2014
26000;Ministério da Educação;26409;Instituto Federal de Minas Gerais;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;404971;0;404750,19;100;31/12/2014;2014
26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158137;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;762159;0;815678,61;107;31/12/2014;2014
26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158123;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;322612;0;652994,18;202;31/12/2014;2014
26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158121;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;165798;0;175339,28;106;31/12/2014;2014
26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;158099;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;12669;0;13907,98;110;31/12/2014;2014
26000;Ministério da Educação;26414;Instituto Federal do Mato Grosso;158144;INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;445;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26419;Instituto Federal do Rio Grande do Sul;158141;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;26758;0;19740,94;74;31/12/2014;2014
26000;Ministério da Educação;26405;Instituto Federal do Ceará;158133;INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;0;0;11720,86;0;31/12/2014;2014
26000;Ministério da Educação;26407;Instituto Federal Goiano;158124;IF GOIANO;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES;21071;0;45890,17;218;31/12/2014;2014
26000;Ministério da Educação;26282;Universidade Federal de Viçosa;154051;UNIVERSIDADE FEDERAL DE VICOSA;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS SERVICOS DE COMUNICACAO;2709;0;67753;2501;31/12/2014;2014
26000;Ministério da Educação;26240;Universidade Federal da Paraíba;153065;UNIVERSIDADE FEDERAL DA PARAIBA;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS SERVICOS DE COMUNICACAO;15000;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26000;Ministério da Educação - Unidades com vínculo direto;150014;SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC);Receitas Correntes - intra-orçamentárias;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTA E JUROS DE MORA - IRRF;4038;0;0;0;31/12/2014;2014
26000;Ministério da Educação;26262;Universidade Federal de São Paulo;153031;UNIFESP-UNIVERSIDADE FEDERAL DE SAO PAULO;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS SERV.REGIST.MARCAS,PATENTES,TRANSF.TEC;0;0;58661,41;0;31/12/2014;2014
26000;Ministério da Educação;26282;Universidade Federal de Viçosa;154051;UNIVERSIDADE FEDERAL DE VICOSA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;0;0;219,79;0;31/12/2014;2014
26000;Ministério da Educação;26407;Instituto Federal Goiano;158124;IF GOIANO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;0;0;1024,65;0;31/12/2014;2014
26000;Ministério da Educação;26276;Fundação Universidade Federal do Mato Grosso;154045;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;0;0;2733,34;0;31/12/2014;2014
26000;Ministério da Educação;26247;Universidade Federal de Santa Maria;153164;UNIVERSIDADE FEDERAL DE SANTA MARIA;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO;0;0;452,66;0;31/12/2014;2014
